letter	ALL/fwd/L5+1	1188	INXHttrinoaneaaliteeYeeninoaatskreTinfdeeeelosflemyhoousypwuhhteuaersynlinotoncoenbnrtcdelaiarnioBiblonbhfoNddmtthalhoadhacdtAtcbtcrsosvmcrstixedmnboinmtsstiLopccLfeeiaennrodneufhepntgsynccahvbmaunuhalptenpokhhmolsoyyiytTMatytoteiYubglyyantcinblhrryghihoeietscnhiastghlalGmiGmcpurinhaUhuelfenlaurlogeCoJBcsaLriectimtuseiovtastrsGbsoefpinneefhecmubicahbriuecalhiacrdccussrdyhclrsndoariodnnaehehctfmFnyotnheshnmlelosnoelnybaorrsteHonreEvtieroordntsthlteietestblnneananncsnlnoahsintubinctioosyhlnrtlegivtheuhllcilensoetdIrytgychhittwbnlretnptitiwnkerpgrwuamegrgiehoybicalwnoSBnersolnaGaeisolaedRVticgeapfiekWasgdiectaoeiiygcneahadnhePMmotethlsmrpcmdcrlocrianrdamreSVIOTTWBHTADRCPINDIIEMUEMIOSTIutaalaLeiaihhseeiicaitakedrphiagiaohelinalqoaanAbirhiagohmnlozreaaeeloiozoftnnoavusivsoievdoaohcvleubieseeenuoinsehnfiilectadlnegsayitrnstdogsdtgncpousleguicnmruwfdiornwoiniscncoksrfaenetityimelINhtsgsomorssttlickCILSpndiriphsfoirbioenidetteeoleivmalefnneossmgorIaktghztpcsbaesotteesoeolsnyeihtwwhaooricnoclcyfesvainferitatteinsorteeyuoneokscleylprTrBilaegogncmnsaourrnyreeenetrmusersactaeosacBiotlruvduibalsulicceseahdoresfeeairlheshcahninoooArutbEolerxenaheegoaditnvnnerssoiphtiugntsonsatrcweneE
letter	ALL/fwd/L5+2	1188	TIIehtutwtctGlnCscdaemtstwmnroheethstfvMttnnuttocyaefurTpuebieerntayoidlvishbcifytagoskenbrsledeniniepglotsoifasstctauryeyabcnhoeeoshiaeeosiheirypioxtMaseLotafrotaorantritdvIllatasoirthrgooiaeaeltcptxiiNsgrfeeelnlhiKogGcoalhehloxeoleiiwordhktsieieutwhnalncawfoainryefeinoeeceeoerttIekTeprluraelnsltbolnarlIrunnVahmshnkipferntontoewradoaesaawithiyineroaimyakvlinnossotncconpoaairsaudinnitevnadeinfooabisdereaBoaromagtnsedrtteetbvautenlarnInnnyITetielhsndwdiNBehodsgpasateibitoelshtinioezlBtoeodihesgkozetredahsStybfhmodettubaeinhMhaEvocroecztmrgMripoospyinaoAstouwecoxiisnohyltnieotedxehilnhfoeegkoidpfnBSanboolreirrtasohedgcoswainecarhaheeyfsrtesoseyacnnksoseaFtENNHCAEBHDOSOLAEGSNIISOOZNUCtaettciexnnstetyhnsosgotowsgpintolrdarttsteufvbeninvintodiueynevntnsifesniriihhrcentnitwgveannnaeiofninouccussunemieolsnyeihtwitshMelcettphauopssaserTmdieysnutigaaurrnigaktgneeulfsworrrdrhrmPsereLwoeihtrprtotetiaksOXLblgrnpdoatintfinvwcvymhenBilgteottngacwnwtibistceoaeecroelncisrtiGicemoiimfeaearisvmaoeoaeootfnoeutiilectnaoanfhighrncmnwBieakonsysmhiintleydoeopdtrbsnadtdaatedhsertPtarahrioarainwoyereianeolollnotxsfcetstxipissltyisoeobodnaktomdrhevnltopntboatouconadelgryWemtyaattodaBiqfneeeiadMI
letter	ALL/fwd/L5+3	1188	CSCreetcaatolFcroailsasecaidtcMtlhecsiaashtesehboTrsarohhnrlnwpadtfefnaeeceeaoompentrstrtastleJDTtrtwetalhmwtirisIthosoossuyodiubriainnnBicdiwcyslnuicaltdoxyytolIyrytgsbneietyaghmsrsyoiiBialtidVieawhistosiosamratfineunooxxiereespnuddnniueseocrtisnehoegritesornnteelnogbdvttitbinhtctfiXtieIntwplieohuriamootttaganuaIedinpfcakiaiattatrustyenraneisitsItndntstieetedimTliciolosttyeeayrsmasniseenbrdiinrtinatpcMtanuibysuhiAteiohacDeevshstSdognaaeFMwranmiebgiePdauweuhgthtvnoboinhullwoutenlrecoofIagdoeIeegitficsbtWtcpuaaonoarhyeusteeeiclafoywroeheiJaskhnmistndnwtrhlniTBiistitruolhalsvXtypninHyergrlbetrsedglirdeiwlsPclFonafpdoakhsonlatCcnesaUgsaaosnhiusarradsLncrduoRGEEONSSXATHIUTYOFGGNFFNAVSOsrehientpwdmbftoegbidnbtnoeyltsallveseociiceaalrdtsetsaletlodesicrdttIsbentrmuiyeadagseahernodetnzvottLppotncartrinemoiimfeaeasoeeiloCryweeyrvrhalodehboenitirfsansleeenaregatrobabthfoptmytfoocsifLoftnaaelahmicrotbBIETyaoigsdpriaehetReaeeooeitinsahosueciceagianinustdtmodoolreyhneihneskcyvntofnnarasweanlempavnhicfbscsnyeiosnrltiinoeaeopehinstobeudboagtwalnIourntrozeealeolncstfetieeoypsueonrpsutasfesssvlarfifsognaplohrhthpoesaaeunnfmBiblsJnoemsaiedeelhwechblrtulkudcIbiieeeeeHtrlhhnesinuedapstclAS
letter	ALL/fwd/L5+4	1188	OTAebrhosritoiiifutlTrsdosnserasiayotnnraerrsmeanheulnseekeighartitatgccpaiglnuorrkeitrsrnosStaihcahanhceeiahakninaeseuueisBinnleNnntedsinoestEbcagtcoxihaoiiehtFteegtteevdsrstneeeotticndintsgtnikrmiemthwlnottEebfoteeriBiiisLowShecwnigdtrhimfoahfwtAiraidsoparomdcreiiruluesotsinyeoosrnOtnytkhhaevffitgnnewnsihittwlttsongeleleebnkthyysmtmnndstgrfsnciseeggoobnddcrnnihlvoonlwyissnrlihOatavvsbuiyacpaetetpnoahatnennoItnetmaflresholmeeeioaoltttltuFiHugtnmutpereykhaneooiioominttelliofrcagladanpfMneosctdNrnwinoeuoarratrsvinluaMbsacraalkSdtuihbideotalSeaengaodiditaeetloinmthxhrtufaksmeRrtecthaoaoelylrthrdutozoienneiauyasdrhrLnlsaomddneokoronKatvntdtinssleilbtoiapilpYLOBINBVRAHINSMALATNIADETEBIaadecrtmlhtieiiuatineeeatrnsycfndseatsfonaosliegactscfndastuetwoeetasttytghsemsplnenEClstnhemayiteericoetlicinjiccgcyvntofnnartteacSraMBhnisieeenlfeseenTenrtrognltaqsytnseolhvfesaeoimoyiwhinnhActIrhoAnnxewaemoincuINSHrcipceepvntypccetrnauvhnitftplutrnyvhTrelritfrabiherBitovboogegetnBTooeferithnTpuefwdecyeneoecileeoiimfetadethatslolrntvitmitnarpryrthciktenirgsionecottnwodemioftnxnvdpbsffgdpbscluuxseiilcsbosaotnnroroaefilnatmsvaogoeinieuodslitmniirwienreeieeirsarsyhevnfavnsaoelyeycytceahnliheoXE
letter	ALL/fwd/L6+0	991	BNIrbtiwaihanrfseeasBnmdeakehyufvaaclueelmaslespnesheatmronctnselsoyekrtkrrkileamBntaibohindaiiflasutaayiocerndoanieshwEomiucimsdocLfoFsfrttvntiroeahepnronicolgamlemtaitwipfaEuoliepiGoimteeSiiodibyoeiuistfertoasoneadcatratfglnGeistprtotaTtnafrwalrlhteoaonMLngtiiseobifclrtnatioautonartPciicnaodgbekedoaomheucolbhaynudusaidtsbteedptFaipehrMtklrbIuonAaiatahneasedEaoteonFFtsimnhidernbeenwnptoeniitsslwfeiilaVotfMarhetMvztiglataenbaseIeraacetrrwaldhtoriairJltpomgdmnniheonlxcxshmShoftoevReeeihsefglBcorroiBiotgolirarodmgeolwawnddManrnhesvdcehneoarlarocpsSEGOIWESRNROUMNINGITMZVBNuehctLxwtghtoahcsnecesyyoaoletetcnbqfaeybnecigdttsoeiedeiItmzrreaocaedvtatedndynvooioeuoiouutcbhooneeiaaInsecaieyhdduveegsdsnsinnyctsnyfreyiwkglecuaarrrpystroneeeLrashaxfroiolikBNASlopoiornmiftehnvovaeBntwvounincaelmbnrfkomriporbnssiehsccoinmftawrserroeyalohcevucitrcoasenitotreninBnialnuroTitieeyorymdoearaewvettoimreviaaefpsrucltysenunrbnulgndsfhacrxoahaluoYseiieiaolnrreiyltwriaorisaodyangeaeottewuoeycnfdnawalXR
letter	ALL/fwd/L6+1	990	IICeirtaroelciIeasreiwisdseladnfarrensmgeyruluThkpheprheyfgoiiegucfprirstsaasltmoirhsnllecdfrngatoenhyuBntobNesinstriitvdpntBnatakiattaLoytheiesenlgelpiycbnoasibeirehxshhnrsttmnftrygoicahrwaeeunglwuhnctrhtruhrrhltpnsoncsseouelettocehoihkXthluthrusoiGCnmweauatitmIsfepfebsoikasrrmfnsnscehsnocrnghuaidsiniiecnineyotsdnarOgoiisehdrcomottunecaamaiotntimrbthsetvvepeldlhrneuottntgenieetBwacaghilseothhelofbnnlloBofFniocaioiwghdboleyurnddautyascathcSoerwbntmialrpnnnaiddnitltlioitioouuosisePaxnteahreaikthifnlzfsowentrFshyhdnhhsodrPccortegtoptnielyrisnsnaaetRLFTASVPDSISODSGNOEOAEIIaeeaaephhheturiodeakwesSitlsthroosluaieAissoaoesalnsohastthoitsinrenriiesWvaoatcivrlioplvnsrioeemvfleennlteahycrBotareataoesudeediufgtwuespnaeolsebsnsoooaehfnzmrfIttianaotmmslabIFLbaiprdpvgotecmeceuetnifhiesrdfaerrsiifeaeteitrlvyeiegreikofsioittaaumoalctconeisesoneeitctatacrharsowimtcoeporhgclaeIiecprnrunlnaeasirreenesrufboassoooesldaasisloteesoonotpnceseateoBntnnnsrAdiinolhninblenocusavlifrsmHoiitncaoqehdcicoK
letter	ALL/fwd/L6+2	990	TSAstucsenGFistdlTkntantthtititinkenesolcTemorhesuiwaoaaetalvcilnimrsnosrclrtSaintaoogaeCNiikihchsedessiAhueorhndocsdsoeylgTiMlhyttyhocargharndcdlaeseosiaygittvaVkiutiteegotthltocyonBnMleohtxnwtgiiratkcaoheeitiaioltfndoaynrlaotoymoneBneiOoelnhoanefnelaensrtihchatosiplnatanebwtsbieedohtisgieteeiytnuhndnnctcotdptsFssyhuinnvheabaaforectdphnnountsghtoyroeusbeeernSolenatnneagetsgptsNuhnestioctbncaoliruiegailoptlddshgkgneuesuhltpthtoolsgbuaotMikarcyhiitetceiheeuyniggsherbcimsnnrtfrnlmrGdpcclneortgetepfgoeabinvcilahiopLlaosmceeCkoehUaerrsttreaemakLimrFoYETCNBEAOHNFNGFTOUONTRTtrdmlitlyitfirisiedaoonuhnadtoaefiaeellnnttsitlainyewlantsdinnhtnhyldsnslreenmmhezeebnptlesajnsieyeiyfnhdioedalCMeshyirdslfsomoTrunroaualqmrgreiieoeskwfmvnrtieieitOhennfmrheatituTILyclipdpefnhcooweartettietotaegcTmstntoIcdhtzcooaacneheGsTnlitrcherppomneooevoeeobeifleertolhtogelgunhtaskbrppmahollnnnnotoeosatcracmztsixcrasseeopbeiwfxovilcelosoocxlrtdshloesavlhsmirhdJdhomanrEnleeetbeggukrSneinoseeastthyssiuaaretevE
letter	ALL/fwd/L6+3	990	CTFtttonatliaicilhescsgaoMskTssncettryfoohtouoerwbnhputfarnleanocooibgrtaebsstneTcblptcoootaettteyaysietniltcsieemocevxrsaaotaiesoyeectyeritbvooIynohsrtnsrBnthediBnphmetsioaheafroKuiiTaiLfoopcobintbnhooblinAnhnrsNewrmsirlitlnvsxGeiyaiIfngurIkallifngoinscIthleautsukneitnibgGeayopaynyfiefbbnIeyrmsbhlienedoiournsiprraiernsveannyntfntlostaahBnngoaueandirtrtemynetariIaladTrutlhbtIeiakendgosnaoiiotulotttastzcnahogoeegerterceniScasemnnltuessihelilooiytzhoikrkafwptdnrArecyeBnawstraetaseaeyeeolyamVebrhapdtcWnenheecykisfroechoehntoftaaKlmsodecssleinsosmaupSOHONCTDTISIEOAHMSFEISCsamacnmaasbimenbnsttnrepisnwadssBntcslaedcahnadtmedtaetdaeosegethipoutgClivreyoanebuiLeheucnonmncoinmftawstgseoaanpesnssalipTbnhgsirrrasauoiaspnnrfroshiwedyhaysscBNotAiopaaettoccCXTridnseysieptivannehiiclghunlnihhowaicrttieheotbbnhgitieBhooneeiaaTtavadnnaaemfnfebniyfnaartasioolymeickaoaglsottitlesgenipabeteydneoehtnietpbeairpeBnsupuevlyalfakctpoehttiofiasilifetaosoYoosmgbveiixnhiWeolamtdbvhrWesphaheatBnerteshaeI
letter	ALL/fwd/L6+4	990	OOHhehiocoonlsatyeteocarcaaehctaethrvstbnehfrscpelgienttrydeprtbounnatiodnaoWrdDhobeehkfswhttsIacoroesdcdndtoatrveioriiycibxcxssLxirpoIevenseervttgfastsghiisaaintucweapNsnfkerbasierttoxsatlseeuendhadefibestnghgdtiaooehneinhideoiebnorttrghpetinelvuobrndBltieiVnlutnigdvrkeusotyyfotnsewnrfuissdbitoaaltrorslvnsooyclielnaiaaenveitcnieuyiaopsaaedlmsngleeltreDleotsoltnntMrIwHnhleuhtddyenohotnsnmlnihlbnhucrceeadyeaeflseNahtiolcstrlohoitytybehneaenvfuspceefnMsesrssobgotawowTiMliihynlhkantttrsiHorRellsedeuhkadegirPufeaahingkalniaerohsnssfatedoussrndtnaedlEINEIAHHAHTPAYLCEIFDTOUOanateteinmerehgiwiottlrptfdiretuisiotabraorisnthuoeirnrttlebtffiusevnaEoogehcanttsentonecnidieigofsioittathgMlrrrteipgphnocrheteyttemgntninnntigtvacftotarmwetPcAaIwfofsrlwtsernukOEHenrgenhtayebnertdmenvolalratcvaenirnossbngedioslyotttnnlemvfleennohsewvcopneyfclciinmftnnehnhnlvecpvloetnlyybrsBnatroorsosreountldgndetosPypetrndeciaulrrsiyboislioarvaehfsspsmmrynotcbluhotmtdteewvrpcetetusniaIeieyenhpalyanaicraepipnMS
letter	ALL/fwd/L6+5	990	IXeerBntttbaCouRYmsdiontrrrteoudMseaothaoyeaneyurittrdiesiacaohansetnescetnnaeJieiiwnehtmaamssnlhuoudcbongbeincseBnntecbonoioiteoisorltreageendeshutmouttidtcittaataiMliolgoemeDlhnedycxityhehrYldglyrsmBniiwtyweitecsrmnieesgebudmctiOutcseUeiyseapeeltugtJrosnrnawtmhdnroeaedrtthFedsmoeaagSmytithanomcvecscsTlesclwccaerlodmtnneeuzhiiaynbnnteetnyeoyttestfloecoiHuhifvrgtioyMieteimyewPeilhueiaavoilbnedisoronordnsoIntteIdotefnulhWrosfavtrthMehieanbEatnneodtwgaSagoiaaeawtthuiotaitxsBylaeloXroihnandoryogisdreSrindlsalotnricdasrdalnrmreotlyanemsisRccabedsrilVNEBNBBXAECLTADIINAEINSIgttiryenditsyettagbahdglciglvahltianovlgsivtfdoilumzvcehefsyioimmtaednlswhnaoneiilftcvsctcoonrcTnlitrchereehiSNttwnrooredneeerleirsnialedretdotahinlbepfrtiiimohmlLohygteeastcifcsISIpgicrpaitwriRtiiyohceispomteyenwgltgiuaataoBnceeooorhteoeyeiyfnhdwiwfaiemedctiioatsioitsdwifisdenoteeistgesdyeriwkhgduguntzcurdoopeeffiutodechogiaatlslesidiefoolnnneecreoeieteitngrhobepnkeieuhdrieoeerhatrbdnchenrevsiyrlogdstosnaltedAE
letter	ALL/fwd/L7+0	849	BIAteBwrnlnCfelhtdnitoarhdtnescnsfboauoocuehwpnirfalpoeuionnrsreanltiToianaosadritahsneidoooecacasccreEdlaxomtyoiooaaeegvidothaeerstnnitatmiipelthgokmunooedGiMiahSenoegyuahfntteAgesloeomacalnelltxeiphBIrUthlknplsfgrtawstenttasnnifnneraawyfsosdfnSiniIdaguthlcainovsoepileuahrantsentipmrlinhcnBeebtgeltiterDiaertlrtraaIisnehueeeNknuwginniitaubsfbesedootoeteakrhfgduitobrtnttayusnawcaounrntonatpewsandgrwuliiaixSuftklvPdesnshoVloohpdhSosihraaFhshcohoonldcktstetroesnlaenbrnmalVGFCNHXNSNIYDNNUFTNBIrmtrLpysesorsnibcwnptiososutnlelbgbssnnotaytrcdssobirsnieeeislgndomatlolneetosjniTovimihalogMSirepiovaslcendTgtstgusnrynrpghcbssofparhtoertNfyhnmattoltcOSSalneprgnpbRhcaeecBfehrtnfchnlmiotbtmictsenietnecolnlfttrtsfrloanchioeisteeanwnaoovnnohcetlepsrrtlleouypoaeuanrngeoriiPdaueidauowursnacaioltcpvcaohoptaeliohitdooendnbeitnehtaiokmahnioWnititenscqatptaoE
letter	ALL/fwd/L7+1	849	ISFhriaetoarIdlesBwnacreaisaMaeeytamrmusynpihedmytneasgnontkrsannilaehitsgcfmnfktIlaedssbitutononoootwvyabiiahsxsftcyvatenovsegssttobgnataeknwMiheifeEmtrieionasyeaxcudbwrneBshhnnwahiNarcnoriggeositteeiteTteIiaauenbgomnIirgihttdbpltkdnkbaydtneywgcsgnshdhybaeonndlecndscannyeitdihnihdootyneehhayrosugsaboteoeveeovohnlrMttgleydesaehnatssonoctliwfiacrVBphathcgeaeihsnsrnuhmirrtbsherhklfnobihfglrhfsamdgAahnlcnltmoteheeeGyrhhaemeyctepueifbnisrraiaienahladPCfhohgestmheelraasimdlELTOABRDHSAAIGOSDIVItaaitelamttuibwgekoepcaltdtlcsesalyithsddsndiveateeyztthsaarnCoheamotiorbLncinaoechmenocanitgiacMneruedaoesuohyrcfaatdepgsiaeeeotpronyemnmiBwhsafpwsisickIAbcdgrovfeeieeenmheiiglmudgheglitrsaoezooebenittsknofyfteThwraenpdoeefctieenndettileesniosaorlbeicllrdrctprcrlcddetrsnsoirsanirsisleedlyoouootrehnsisehsvlnrenhshklAagerlhenehrnuaicalnrestothadyourelwcvI
letter	ALL/fwd/L7+2	849	TTHettsaobnitiymsiagrrkltstdarnrshlyeorepkunirteerdcnelcueeiotdtksSnDenhotktidiesnloeyecynhltididminhtesiocnleLiLtoteethrvreolehsurcyBsigbVBciasesnoatlfsnpgBTxtewtpelilibdmiroityorasisdodiesfuavocscnatsaXortewrnfouenectnntcuuhoepiretieeyeufeneaPhsbstogisavdidesluitnycydsiamiivaezecfnubpnpaanlitaneArrrrcnvensfaleaMyFtatlmiitiylecsonveenohdloutroaooaenrohgNttgeecWeyteoteugeeirtiivttwizewJliaridiirttotbBMihoralaosretiienaRrBktaerBzaeglitlkargdlcadnreooeneamaeeirssclnLseiSREHIBSPOIPTNSTMFEZETsntcatanihtrnianaorrlotdaehtoactveAtaifgeieezihnalsmihtutcnsgowtvnynivveiosovsnirbeyiirindshhcyCatndrrsnndsmneiyuornersrattlsorferovdwiozecIoainolaomtousNLyircipeiyrtmwndoantlaooreiawesncsaktteicrycgthhiTovimihaoieonnoelnenlacnlftssahsndrrueliicbgyyTgottgoeoiszantylptittotvssergssenulslilbfnlocaefodtsiaeaiygsBrounormmtdylexcroeglnnyvihyvoHsaygeaieaaaieeS
letter	ALL/fwd/L7+3	849	COebrcnctacsctYaetsataeiTcuvretvteeTtfnshsbgtahaayatiioosyrnroerattdiBrophhhciatsftsaodaBAidensneensiorcnuBMisocahcIrrtabedrnaoaonyaricliaiuatxttsgfthaaheynioitrhoeYdgitasutalsttrirtcasnsnetolnemiooyrctkOuesrhaiuttCaslsLahalmefievaronGtFamiysateibiianemocesnnrTenorocassandaonevuerafeniudastkanostnmyitehteytiEdlItoFoeuhihnpedieaegtaosbiieslrtcnlllnyIaiseeozwuclhaepshvIasubhtaMlnahrhtetraeksogannotelreiasinrnltimatoetlyroliehddilenedlniyenmhLekrwdetrrrtUlfncntsscrskoarstYOENEVATTLMDFHIAMARCathaimidgeiegtseanlgyiawraeoitooaencrtioamomeoadtftoneimoedtEsaWeeaenieutvulecdnceeosteehwteehlarwdaishdseobtenirrglfeminoglefcbromemirnisaLrtnirermatncBFLrniodpsawfcoatyvttclpvsanvnartioufehhdnovahtreeshmenocanwsmmdcmaoofcouofyftatlahstagmventkaydohhiahyinnoteuaetoeszhtueeabtopabBasysvvyebsskonsottfeocssrnYoialpasosdhiolipealgosddaeveeemahloocsnrnnctaME
letter	ALL/fwd/L7+4	849	OXriuoothliiaRernccnestkhofaktroegchhaeTewlterafricicnbnopsgicrarsrJmialeeoeNttsiahyruauinnbrehevBeisxyoitiaseoiyeotfyhtenielnfmpiisitosvdttmhieNlpstebliroitxmhoosrongnhriccbewrhtndeenfmheaerlddetmiotohigpyftolvlhGlnBoMuientsssndelsagohorbanerctfutnrertmkdheoshccuowhtFrlosgnvnetdatiyatttpetmugmtoiodloaebmohdloininunrnenegIdebwndoatltinnseituoilicdoMndesdvieroltltaoaedltyeecteeEdeyycdiicregmnydgwhteyTtxtntyyfsletrenclodgagresonoWdnoeccftdypogsaocnemnrhKsadttcuRaiasnspeoSNBWSEDHCUOGAENTOTSOgeelnenthfmhtcddttdySnnivtrfninfindovcaltuuosltteIhngfmarlualtsercnyczbncepluiotoicfieenaaesaaorthtynpegosTelndnrmayuqondkoiralasfwritfesAlLteAseftetrfkIITegprdyttieovrioeeioswetlcecrsaniradeeBplanooirGBeyiirindruoaveycvmfivsiimiocotniohlypeBmsolsrratnkeInesnorstnovameeirnrpehfopeilteoeiirioaindsrhhoxneamtoemtbeinhotuennireibeeubosnbirasepalunsBcsddehnAR
letter	ALL/fwd/L7+5	848	IIettitieFasuesksooddhseeufnehaumloeeluhreihpottsnovatasfrbtskslsWeaotbenblCohmigceootystdgeNrireirdvibmnTtxtdkteplsogisetsdygtepsnhdcatenaeetmpoirthrDltyutciaeflhiutidyenkobieuihgtnptreirsntiuGtyenutienhiauhllelieidrnatlVwiIokgocbtbstirsptoashefycctyioeiuircmetoslbosreluOiseebhbnnaFtcsoeMaonlyuttneltsseeueeSrntoenTHtmgsttPnBhnhipicolbthlohrinazasfFdolIMoneiuaolclfsdoltMcsohablocipoamtksaonutbaiihcwocisshBoonsnXexcoHnfetbsirfgcaigwveuoohornawsmharaoeasyvpseosormntdcaFpIEIABTAEOSNOCIIENIUIuemctewhtieehoetthsshsdleheBsaqaleaieotdhlsnwerhitiefienyonnvervhodteeetootenouisnolnlfttrnedertyohsgreafphrieuieinwluntweinvnanwiatshiycmeIhtftxoheeiibTXHpoppehimtcieivutivitiontynemwrgnecigoirobyosgeeleosteehwapvwieteeyieeennocttrhftrelctniaaneuomtBweengrudnoeudwecodfmectpcebopctloxusdnslflnneleeerpoimiutsecbendomeriEevornbWtrauSdeneresprwtytiofhrspdX
letter	ALL/fwd/L7+6	848	NCsthnaoGilosaTeeimstMatynictelsoonyslreprseauteoglerhlcmiaettcboaemncbwileowaanhtcuuhsecncbostsntseicopgocisatyrrFLrrnenecItuhlotgiiothialruhaiwnoaeeofcKryoclLteiewbnlohtoiifrenhiotlwontsyihbneoGbOronfgenlnaeerononJoerhiaimtuirfeaiuttstoomnnoirmioeebnbanltsoicinclytpirdrunanseaycitoeoatranndoInhaefahutlHspnatgentdweittbhwrtueoenhoamliholnoengtentflgfetigttnlbhSrsanonyhaaaienaSroseiteiMSpnepoennseoixomwishuraaoRapeiaerrelgriftkrtonePlrsifidlhseinMcoanlsorddieyeideoaruENOTNCHARIFELIGOOEOSNadaeyxhibryaiisoaeeuifgltasiibularsnsiatitleaneetdstorihpvddilieanahnsfiiphccurnmgnofyfteIteslNeBsepoetlireserstnstaaieiaentiuskhtryetaPhefOoogaarasclauCEIliisnanohtntnerhnenhtuaeiaToitbfItnartoblosehinocfieenaapaeaocoaetcsbbiiriraeiicgoeoiwtktgnpposiiansogmreboreaaenfiexeyeafereacofpriuaelslgexoarctlfselahftoinJYtirirvwewitietscrtIegfsehyeihaatneaeielK
letter	ALL/fwd/L8+0	743	BSHbuianonsaeTtBaaehahitvkhlstlThlrcnugeotrtdtctlinenikcaiSdmtbagkhNhaiIlsrtsdihdrrtaoissiolbcMsdtifoIfgnvnrrlghetraictaaVumtatenftrooipntilaeteotnyrducbfenoidnlocdnanhlooimnrBtaOpannanuhenantLiViatoidcaenetosooeettfiisoetenlodrhtnodyaFedhiinnbatdfeacahhakulIggAyltuDeetdSttnMFnHieeipdnunnsttcmichsiheecaldflehhevntgscatlatiesycanrindcsriercspesdngiswnbixsiStltlnRdrilofrlctdogkobglcurhagLgwsnderneneeactoearlkncrlEEEWBHNHPMGCGUDZROudtttittroiisdtenpoaieaucaoflrbtiilhtyiiatidbzhiayvenoaehnmtvenopeisdtsgoeientIogclrysiurhgfrnoennesutrmnwegeocawtpnwrecetwansxrtitnkTEScrodhnnetorvreetlwoangaasrboskheiosbctiencnvnrearhemveonoecveitetaohiolrgpnteabyrmstltynrmoraanwagtttrcyasrppccwlsvineiuoodlaassoemllnsibeJolmdeEwtecaetskiyeiesntsluyacuaneplE
letter	ALL/fwd/L8+1	743	ITeitnrtbciuahsisndMrasuaeenyheheloykbtpuiyraiahuoergstenstJocistheoartntyohibnibNscnmnivcdaoBataostctorgevdeyuesuysdottbitehlhsgshenrnyicciyworubgwbscoitnyrntterosesieevmteOhiskgilkariliotmcsulatthfnoendiGhrosnnacemnntnroaheinseisnnctrraemoveenhcfytoneatmnotuemdlhrovyhearhaouTenlmnIPtkhcgaiaiooeeoobaolcsfotoedotfhehlcsrmtatMasetlEoonbztikSpfiadanrhtetiwxoalssoPyitlnrVykhsftSfedeelFirhoahoartmoatgmnteillcssdaalROBACXDILOOINSEASIamiamnhbsuntdtawelinltslotnaagiatadiadzothtoyiemnpergssvaooiibtiecvcoimTmitetelthhotBprrseaieunedingaeeotapasflnhfodifyhrBotAtaasmtfbCSbiireagercvieehncsiutdinrwtiraeeotteyhogiekoeientTimaicadnfiebseftcriaidaytwcscasoorcthIggppzutdaneihieedreoopaoslsedaaolkneocntenieelgotbnokrsuivihxebWtoanabnfWsHhltasoendseoI
letter	ALL/fwd/L8+2	743	TOrthweoaisslestcdtaetcfntcesecesospslhanmeycvrenuysttrnktranotohoCwdksfhouesyAneoaodeediEyiuixsyxLhosretreidtassnihiiagateueiespteutseotoMsehsiwebiaikithtttgooadnhryngaeeybpettihnliwavlnroelMtithuesgfnktnoitftesrhrigsaeibtadnomcvctohsiuyaaneseieaiFeiepstodbsnnoeaeeneoenloetnnwsglhgtrNeeeoponnnislnfirliattarssMghieltlrbhoIltauhrMelruoieitMthrgybngaorTcmimrnfnavGtecHeoeBeerfhiaeovPaaampnlolneeaoshafdsdnesratomdSYNINHROTUNLNOFMTUNraciewietrgceocoryndlottiiqlbytrctttneelresemnfeheasEtredmnnzeinnoeiunihyseftaiheareeedipelcsmtnuttanfqnirileaakorvmtiPeiIrefamwoariuOAynppnrfyfoenamatottruevcmimtsfdgrcoraoshnsTmiteteosowooplofebiilfotentntlcihoikluprioaenoytsesuerdtzemxPistfoeuiuyosuconsinxvhdfxosavyYmcidhootrrelepibeiundnegoeoaawhnyirdriavS
letter	ALL/fwd/L8+3	743	CXetBaatlaoelmecosorlTofcsertgoyuuehwiepdeaioeogcspbesatasemTihpeloafesaeunscBngbcnieBreevsnttitsiaelLeahbnsIhghoininniidarpMstlrammfhruyiatroheodltrnonhithhilNssmislgundtGieachnehIehleoggnsoahniumskrfteogtsydfyesiSsbirynubvsecioeirwopenidgsnsnzrtaolnnaeaneoatinfttctmuptvlIiedittietwealadihnoeinhlsftnlznohnieIiregcloSouevdlhysiaebSonwtdmiaraontedAtlyooatoryoaleeonoahmririideznnwearknyrdhhddnrctoelapdsescinenmitSETNBPTCSEDGMAOISIatanehsttetosbkrgSsgsdhonaullAcvoaosemseesesogiiiantleinayeceflLsluornceoilfhnseaeNrnnanrtlesblessfrluuenstlrnsspoeihaomcLttgnpamtiacILrgpspviweitcnotiihhmrneeolicuaiaiocvnoettihyseftawuvalneomisetnyitawtsshlooiitoepsegikesucitrerndpsefeiosbhbrasnseuiayfsanepeotopftsineeotsnsoeibrlienianldsdeirvmpriedanshetceE
